x,y
8.489497713383450161e+00,-1.009084374066111423e+01
8.489497713383450161e+00,-1.059084374066111423e+01
8.355428077970458389e+00,-1.103531027937063769e+01
8.001874687377185325e+00,-1.138886366996391253e+01
7.584542176742773201e+00,-1.158844064395764661e+01
7.084542176742773201e+00,-1.158844064395764661e+01
6.584542176742773201e+00,-1.158844064395764661e+01
6.084542176742773201e+00,-1.158844064395764661e+01
5.584542176742773201e+00,-1.158844064395764661e+01
5.084542176742773201e+00,-1.158844064395764661e+01
4.584542176742773201e+00,-1.158844064395764661e+01
4.084542176742773201e+00,-1.158844064395764661e+01
3.584542176742773201e+00,-1.158844064395764661e+01
3.084542176742773201e+00,-1.158844064395764661e+01
2.703853851070941339e+00,-1.130039678164513894e+01
2.226865956774166655e+00,-1.124484064395764804e+01
1.795470849915789646e+00,-1.107921378048998484e+01
1.369189736805562774e+00,-1.090124064395764591e+01
8.691897368055627737e-01,-1.090124064395764591e+01
4.328963481830606641e-01,-1.074743927875725724e+01
1.151351683695664430e-02,-1.055764064395764734e+01
-4.754866529720914725e-01,-1.052625627760210492e+01
-8.461627031316464320e-01,-1.021404064395764522e+01
-1.346162703131646321e+00,-1.021404064395764522e+01
-1.737423044720517229e+00,-9.951519885853677749e+00
-2.203838923100252423e+00,-9.870440643957646643e+00
-2.703838923100252423e+00,-9.870440643957646643e+00
-3.099997546453246766e+00,-9.619745384120951925e+00
-3.561515143068858080e+00,-9.526840643957648069e+00
-4.008380547608398459e+00,-9.398562382965797823e+00
-4.419191363037461961e+00,-9.183240643957645943e+00
-4.919191363037461961e+00,-9.183240643957645943e+00
-5.370955049341127108e+00,-9.066787881233070223e+00
-5.776867583006067619e+00,-8.839640643957647370e+00
-6.276867583006067619e+00,-8.839640643957647370e+00
-6.634543802974671500e+00,-8.496040643957645244e+00
-7.134543802974671500e+00,-8.496040643957645244e+00
-7.634543802974671500e+00,-8.496040643957645244e+00
-7.995465942822282734e+00,-8.160276987751917233e+00
-8.492220022943277158e+00,-8.152440643957646671e+00
-8.903848943977434871e+00,-7.939093986596764019e+00
-9.349896242911883704e+00,-7.808840643957648098e+00
-9.812231945132586119e+00,-7.717910985441609917e+00
-1.020757246288048670e+01,-7.465240643957645972e+00
-1.070757246288048670e+01,-7.465240643957645972e+00
-1.117480644686531477e+01,-7.386136483708882317e+00
-1.156524868284909324e+01,-7.121640643957647399e+00
-1.206524868284909324e+01,-7.121640643957647399e+00
-1.243674283861374086e+01,-6.811400091960456038e+00
-1.292292490281769624e+01,-6.778040643957645273e+00
-1.342292490281769624e+01,-6.778040643957645273e+00
-1.379931734034646951e+01,-6.479625590227729326e+00
-1.428060112278630278e+01,-6.434440643957646699e+00
-1.470770034150162253e+01,-6.258442589072576112e+00
-1.513827734275490933e+01,-6.090840643957648126e+00
-1.563827734275490933e+01,-6.090840643957648126e+00
-1.607027484323435118e+01,-5.926668087339847624e+00
-1.649595356272351410e+01,-5.747240643957646000e+00
-1.697865784438950243e+01,-5.705485086184693522e+00
-1.735362978269212064e+01,-5.403640643957647427e+00
-1.785362978269212064e+01,-5.403640643957647427e+00
-1.824059423613793030e+01,-5.130748694436267243e+00
-1.871130600266072364e+01,-5.060040643957645301e+00
-1.921130600266072364e+01,-5.060040643957645301e+00
