x,y
-2.106010228661654793e+01,-4.372840643957644602e+00
-2.196848528777169918e+01,-4.151657642802494053e+00
-2.287686828892685398e+01,-3.930474641647344836e+00
-2.377545472655375747e+01,-3.685640643957647455e+00
-2.463313094652236046e+01,-3.342040643957645329e+00
-2.550137918240800516e+01,-3.023963748166190957e+00
-2.640976218356315641e+01,-2.802780747011039075e+00
-2.734848338645956645e+01,-2.654840643957644630e+00
-2.820615960642817299e+01,-2.311240643957646057e+00
-2.906383582639677954e+01,-1.967640643957647484e+00
-2.994265607819946240e+01,-1.675086852374732427e+00
-3.092151204636538253e+01,-1.624040643957645358e+00
-3.192151204636538253e+01,-1.624040643957645358e+00
-3.292151204636537898e+01,-1.624040643957645358e+00
-3.387810241277297507e+01,-1.728840770114068448e+00
-3.468584730394382376e+01,-2.192985661284917231e+00
-3.549454070627118796e+01,-2.654840643957644630e+00
-3.649454070627118796e+01,-2.654840643957644630e+00
-3.749454070627118796e+01,-2.654840643957644630e+00
-3.821874119858012619e+01,-1.989001731994066713e+00
-3.858370228661654977e+01,-1.140173564397196193e+00
-3.858370228661654977e+01,-1.401735643971961931e-01
-3.858370228661654977e+01,8.598264356028038069e-01
-3.830689326004806361e+01,1.745168382610839508e+00
-3.759978647886151748e+01,2.452275163797388302e+00
-3.661920654715029144e+01,2.499159356042355284e+00
-3.561920654715029144e+01,2.499159356042355284e+00
-3.461920654715029144e+01,2.499159356042355284e+00
-3.361920654715029144e+01,2.499159356042355284e+00
-3.261920654715029144e+01,2.499159356042355284e+00
-3.161920654715029144e+01,2.499159356042355284e+00
-3.061920654715029144e+01,2.499159356042355284e+00
-2.961920654715029144e+01,2.499159356042355284e+00
-2.861920654715029144e+01,2.499159356042355284e+00
-2.761920654715029144e+01,2.499159356042355284e+00
-2.661920654715029144e+01,2.499159356042355284e+00
-2.576153032718168845e+01,2.155559356042353159e+00
-2.476153032718168845e+01,2.155559356042353159e+00
-2.377540525286206474e+01,2.122062322287867620e+00
-2.290385410721308546e+01,1.811959356042351033e+00
-2.190385410721308546e+01,1.811959356042351033e+00
-2.090385410721308546e+01,1.811959356042351033e+00
-1.990385410721308546e+01,1.811959356042351033e+00
-1.903221402711770338e+01,2.121847615541200494e+00
-1.856806913594685327e+01,2.929592506712050071e+00
-1.831130228661655224e+01,3.823236195351630506e+00
-1.831130228661655224e+01,4.823236195351630506e+00
-1.896104633076740242e+01,5.554103400193205253e+00
-1.980320778583164198e+01,5.935159356042355228e+00
-2.080320778583164198e+01,5.935159356042355228e+00
-2.168619533423285972e+01,6.217652403658664007e+00
-2.266088400580024853e+01,6.278759356042357354e+00
-2.351856022576885863e+01,6.622359356042352374e+00
-2.451856022576885863e+01,6.622359356042352374e+00
-2.537623644573746162e+01,6.965959356042354500e+00
-2.637623644573746162e+01,6.965959356042354500e+00
-2.723713145114807688e+01,7.301788520573881947e+00
-2.823391266570606462e+01,7.309559356042356626e+00
-2.909158888567467116e+01,7.653159356042351646e+00
-3.009158888567467116e+01,7.653159356042351646e+00
-3.094926510564327415e+01,7.996759356042353772e+00
-3.194926510564327415e+01,7.996759356042353772e+00
-3.280694132561188070e+01,8.340359356042355898e+00
-3.380694132561188070e+01,8.340359356042355898e+00
-3.466461754558049080e+01,8.683959356042350919e+00
-3.566461754558049080e+01,8.683959356042350919e+00
-3.652229376554909379e+01,9.027559356042353045e+00
-3.752229376554909379e+01,9.027559356042353045e+00
-3.852229376554909379e+01,9.027559356042353045e+00
-3.952229376554909379e+01,9.027559356042353045e+00
-4.052229376554909379e+01,9.027559356042353045e+00
-4.136606701839687616e+01,8.650394624262030874e+00
-4.207317379958342229e+01,7.943287843075481192e+00
-4.278028058076997553e+01,7.236181061888936838e+00
-4.348738736195652166e+01,6.529074280702385380e+00
-4.373770228661655324e+01,5.632758117360970651e+00
-4.408130228661654826e+01,4.775081897392361441e+00
-4.408130228661654826e+01,3.775081897392361441e+00
-4.437211936657713096e+01,2.895542276081776834e+00
-4.442490228661655038e+01,1.917405677423758892e+00
-4.442490228661655038e+01,9.174056774237588918e-01
-4.442490228661655038e+01,-8.259432257624110818e-02
-4.442490228661655038e+01,-1.082594322576241108e+00
-4.442490228661655038e+01,-2.082594322576241108e+00
-4.442490228661655038e+01,-3.082594322576241108e+00
-4.470559092458470474e+01,-3.966329281925799144e+00
-4.551333581575555343e+01,-4.430474173096648371e+00
-4.639488462514096057e+01,-4.716440643957646728e+00
-4.739488462514096057e+01,-4.716440643957646728e+00
-4.823848481922101428e+01,-4.338858111353185443e+00
-4.889170228661654960e+01,-3.609429645527420405e+00
-4.889170228661654960e+01,-2.609429645527420405e+00
-4.889170228661654960e+01,-1.609429645527420405e+00
-4.889170228661654960e+01,-6.094296455274204050e-01
-4.889170228661654960e+01,3.905703544725795950e-01
-4.889170228661654960e+01,1.390570354472579595e+00
-4.889170228661654960e+01,2.390570354472579595e+00
-4.889170228661654960e+01,3.390570354472579595e+00
-4.889170228661654960e+01,4.390570354472579595e+00
-4.889170228661654960e+01,5.390570354472579595e+00
-4.889170228661654960e+01,6.390570354472579595e+00
-4.883441886027584644e+01,7.366842782383059784e+00
-4.820450228661655245e+01,8.105922794409789134e+00
-4.786090228661655033e+01,8.963599014378390351e+00
-4.786090228661655033e+01,9.963599014378390351e+00
-4.770672496563954468e+01,1.089973667701936400e+01
-4.699961818445299855e+01,1.160684345820591012e+01
